Episode,Cumulative Reward,F1 Score,Blockchain Length,Throughput
1,1619.1481199733764,0.5,1,0
2,1911.7427120828409,0.6,1,0
3,1544.991075999205,0.43529411764705883,1,0
4,1096.0302527027436,0.43529411764705883,1,0
5,754.2696347949636,0.36507936507936506,1,0
6,1439.8633119169278,0.5607843137254902,1,0
7,1227.3348035654467,0.43529411764705883,1,0
8,1276.5107397799986,0.6190476190476191,1,0
9,2985.9175861788494,0.5,1,0
10,2033.3293035368863,0.36507936507936506,1,0
11,1671.4973913509384,0.36507936507936506,1,0
12,1830.7833070013876,0.5,1,0
13,1911.5907553767581,0.2874493927125506,1,0
14,2081.6672626507057,0.36507936507936506,1,0
15,1596.4262800776062,0.36507936507936506,1,0
16,2452.1404015169664,0.5,1,0
17,2299.844061331633,0.36507936507936506,1,0
18,1971.807310624801,0.36507936507936506,1,0
19,2474.0056932305597,0.36507936507936506,1,0
20,1591.695795682687,0.2874493927125506,1,0
21,2322.593873187659,0.43529411764705883,1,0
22,3058.0640110674503,0.5,1,0
23,2657.7742697997705,0.36507936507936506,1,0
24,2366.4624270024246,0.5,1,0
25,2416.7434941186857,0.5,1,0
26,2222.644614828146,0.5607843137254902,1,0
27,2965.2404782448216,0.5,1,0
28,1981.6671291721175,0.5,1,0
29,1931.473448447594,0.43529411764705883,1,0
30,2525.5110438265497,0.43529411764705883,1,0
31,2382.2395783223515,0.36507936507936506,1,0
32,2638.7278665932945,0.5607843137254902,1,0
33,2453.7057263632437,0.6761133603238867,1,0
34,2714.818878063847,0.6761133603238867,1,0
35,3028.559930908315,0.6761133603238867,1,0
36,3291.4538349826557,0.6761133603238867,1,0
37,3108.735966329319,0.5607843137254902,1,0
38,2768.1154871763924,0.6761133603238867,1,0
39,2843.2115021121413,0.5,1,0
40,2728.640195958977,0.5607843137254902,1,0
41,2031.275614319712,0.5607843137254902,1,0
42,2581.897810388851,0.5,1,0
43,2615.2171090538113,0.7333333333333334,1,0
44,2514.763634268453,0.43529411764705883,1,0
45,3116.086394080883,0.7333333333333334,1,0
46,1540.840520775334,0.36507936507936506,1,0
47,1790.051280494926,0.43529411764705883,1,0
48,2117.5480001322862,0.7333333333333334,1,0
49,2554.872445826891,0.5,1,0
50,2480.7970184254664,0.5,1,0
