Episode,Cumulative Reward,F1 Score,Blockchain Length,Throughput
1,1227.9366737701055,0.5151515151515151,1,0
2,1679.2170292525664,0.5636363636363637,1,0
3,1429.537813217165,0.5151515151515151,1,0
4,1016.0202035984707,0.41700404858299595,1,0
5,628.7808169543252,0.4666666666666667,1,0
6,-389.06475913891813,0.1111111111111111,1,0
7,-1479.0077382269794,0.1843137254901961,1,0
8,-1406.4746984833862,0.1111111111111111,1,0
9,-1172.0644702680665,0.1111111111111111,1,0
10,174.56074903752727,0.5465587044534412,1,0
11,1443.9155768322257,0.5607843137254902,1,0
12,3140.06691162174,0.43529411764705883,1,0
13,1874.6240032314602,0.5,1,0
14,1169.285021452721,0.5607843137254902,1,0
15,2071.227542117772,0.5,1,0
16,1495.9320875413866,0.6761133603238867,1,0
17,2820.8644090930375,0.6761133603238867,1,0
18,1895.1591439719696,0.6190476190476191,1,0
19,2542.6944587864637,0.6190476190476191,1,0
20,2199.204240236038,0.6190476190476191,1,0
21,2486.1920671838657,0.7922077922077921,1,0
22,3584.7130583154385,0.8545454545454545,1,0
23,2450.687265284435,0.6190476190476191,1,0
24,3026.204962385044,0.5607843137254902,1,0
25,2810.2492641217373,0.7922077922077921,1,0
26,3583.7078127810487,0.6761133603238867,1,0
27,2815.9493434941423,0.6761133603238867,1,0
28,2320.8756947677125,0.43529411764705883,1,0
29,1466.0340679056294,0.5,1,0
30,2747.956670496107,0.5607843137254902,1,0
31,2173.531674612928,0.6190476190476191,1,0
32,1681.5766645808076,0.5607843137254902,1,0
33,2549.570340393016,0.7922077922077921,1,0
34,2654.7986961320717,0.6761133603238867,1,0
35,2160.7324327499437,0.6761133603238867,1,0
36,2960.223669948951,0.6761133603238867,1,0
37,2832.0733074321192,0.7922077922077921,1,0
38,3141.7676562391466,0.7333333333333334,1,0
39,3141.8736953021294,0.36507936507936506,1,0
40,2395.3972589052064,0.5,1,0
41,2669.442782513947,0.43529411764705883,1,0
42,2749.5837400628056,0.6190476190476191,1,0
43,1943.2745242014087,0.6761133603238867,1,0
44,2955.2508575972593,0.7333333333333334,1,0
45,2507.446174938756,0.2,1,0
46,2276.8414468761443,0.6190476190476191,1,0
47,2947.974916227029,0.43529411764705883,1,0
48,2556.7886302063266,0.6190476190476191,1,0
49,2469.918424510256,0.7333333333333334,1,0
50,2645.2933502181986,0.6761133603238867,1,0
