Episode,Cumulative Reward,F1 Score,Blockchain Length,Throughput
1,3855.924736674656,0.7948717948717949,1,0
2,5810.160961272326,1.0,1,0
3,7159.000525818095,1.0,1,0
4,7152.957409282984,1.0,1,0
5,6167.600554564056,0.7333333333333334,1,0
6,4513.362768646034,0.7922077922077921,1,0
7,5282.713296812675,0.8545454545454545,1,0
8,5771.477657496468,0.7333333333333334,1,0
9,5702.263546995036,0.6761133603238867,1,0
10,5551.5067634062025,0.7922077922077921,1,0
11,5914.69569380119,0.9227053140096618,1,0
12,6209.263364646059,0.6190476190476191,1,0
13,5683.741630704357,0.8545454545454545,1,0
14,6429.956428672633,1.0,1,0
15,5254.553015041018,0.7333333333333334,1,0
16,6027.626538782607,1.0,1,0
17,6769.8831692993135,0.9227053140096618,1,0
18,5605.201837472521,0.6190476190476191,1,0
19,6003.122850807653,0.8545454545454545,1,0
20,2372.5815019705137,0.2,1,0
21,1526.2112528293967,0.2,1,0
22,1525.4332996785495,0.2,1,0
23,1520.3622835996525,0.2,1,0
24,1520.7621324469417,0.2,1,0
25,3102.612264544595,0.9227053140096618,1,0
26,5965.006716125204,0.9227053140096618,1,0
27,6029.651944867401,0.8545454545454545,1,0
28,5882.135914203663,1.0,1,0
29,5753.736521659748,0.8545454545454545,1,0
30,5940.299253168717,0.8545454545454545,1,0
31,5968.257908255974,0.9227053140096618,1,0
32,6181.850096612664,1.0,1,0
33,6716.878192490056,0.7922077922077921,1,0
34,5840.890343587015,1.0,1,0
35,6134.313129169811,0.6761133603238867,1,0
36,6333.945362875323,0.6761133603238867,1,0
37,5977.6304536822445,0.6761133603238867,1,0
38,6542.11742152812,1.0,1,0
39,6057.427670053029,0.9227053140096618,1,0
40,6239.84677650087,0.9227053140096618,1,0
41,5935.322850692364,0.8545454545454545,1,0
42,5867.979225697495,0.7922077922077921,1,0
43,4731.902682506594,0.5607843137254902,1,0
44,3750.55390921144,0.2874493927125506,1,0
45,1538.0857885815342,0.2,1,0
46,3296.7729185746057,0.9227053140096618,1,0
47,6097.8895630377865,1.0,1,0
48,6642.565745366073,1.0,1,0
49,6609.717755786683,0.9227053140096618,1,0
50,5447.843460778265,0.7333333333333334,1,0
