Episode,Cumulative Reward,F1 Score,Blockchain Length,Throughput
1,3856.88729578044,0.6444444444444444,1,0
2,4151.177229739672,0.7948717948717949,1,0
3,4165.457616279438,0.6444444444444444,1,0
4,3995.2748399753264,0.7948717948717949,1,0
5,4591.381607028855,0.6444444444444444,1,0
6,4403.786410215704,0.7948717948717949,1,0
7,6089.539235039168,0.9085714285714286,1,0
8,6830.277582222237,0.9085714285714286,1,0
9,6976.24521135749,1.0,1,0
10,7262.542396852898,1.0,1,0
11,7264.57944575556,1.0,1,0
12,7266.126275230454,1.0,1,0
13,7268.65565003016,1.0,1,0
14,7270.788671294154,1.0,1,0
15,7271.584847999096,1.0,1,0
16,7272.53157213262,1.0,1,0
17,7273.476419162326,1.0,1,0
18,7273.70454886914,1.0,1,0
19,7274.911071689773,1.0,1,0
20,7276.602666887687,1.0,1,0
21,7277.585076410508,1.0,1,0
22,7278.081560436645,1.0,1,0
23,7278.009179010783,1.0,1,0
24,7278.377811421879,1.0,1,0
25,7278.401515730813,1.0,1,0
26,7254.815670889408,1.0,1,0
27,7204.424322468742,1.0,1,0
28,7010.534168363623,0.7922077922077921,1,0
29,2773.679228155053,0.2,1,0
30,1498.697992023825,0.2,1,0
31,1505.7596523832026,0.2,1,0
32,1464.910584657573,0.2,1,0
33,1453.4383098399517,0.2,1,0
34,1446.699744047415,0.2,1,0
35,1392.7577850935975,0.15789473684210525,1,0
36,836.5088666351775,0.15789473684210525,1,0
37,832.0071808143718,0.15789473684210525,1,0
38,829.6900094394724,0.15789473684210525,1,0
39,826.1019935663436,0.15789473684210525,1,0
40,824.5588704033014,0.15789473684210525,1,0
41,823.806753769575,0.15789473684210525,1,0
42,822.856100755763,0.15789473684210525,1,0
43,822.2193009670696,0.15789473684210525,1,0
44,820.1161865569976,0.15789473684210525,1,0
45,819.7699177111735,0.15789473684210525,1,0
46,819.677516545454,0.15789473684210525,1,0
47,819.3897027933355,0.15789473684210525,1,0
48,819.4222075776343,0.15789473684210525,1,0
49,819.3231958341602,0.15789473684210525,1,0
50,819.827689360075,0.15789473684210525,1,0
51,819.6064134670482,0.15789473684210525,1,0
52,819.2430945471802,0.15789473684210525,1,0
53,818.5517031363879,0.15789473684210525,1,0
54,818.3430039598496,0.15789473684210525,1,0
55,818.3207118304801,0.15789473684210525,1,0
56,817.9174857337897,0.15789473684210525,1,0
57,818.2850811356132,0.15789473684210525,1,0
58,818.7811447212798,0.15789473684210525,1,0
59,819.5069185059385,0.15789473684210525,1,0
60,819.4880630483535,0.15789473684210525,1,0
61,820.3255208144967,0.15789473684210525,1,0
62,819.8017214156474,0.15789473684210525,1,0
63,818.9614800295373,0.15789473684210525,1,0
64,819.68433442223,0.15789473684210525,1,0
65,819.6943057954574,0.15789473684210525,1,0
66,818.7055829937109,0.15789473684210525,1,0
67,817.929348943569,0.15789473684210525,1,0
68,818.4091083625167,0.15789473684210525,1,0
69,818.1882812916149,0.15789473684210525,1,0
70,818.6170094699236,0.15789473684210525,1,0
71,818.4693344922357,0.15789473684210525,1,0
72,818.8076065690585,0.15789473684210525,1,0
73,818.8183780919495,0.15789473684210525,1,0
74,818.5929919120038,0.15789473684210525,1,0
75,818.5798715463159,0.15789473684210525,1,0
76,818.832819787442,0.15789473684210525,1,0
77,818.9799484899589,0.15789473684210525,1,0
78,818.6809051251762,0.15789473684210525,1,0
79,819.0089684982892,0.15789473684210525,1,0
80,818.9064998042215,0.15789473684210525,1,0
81,818.6700670428145,0.15789473684210525,1,0
82,818.4735692646984,0.15789473684210525,1,0
83,818.5657964102851,0.15789473684210525,1,0
84,818.9250278409859,0.15789473684210525,1,0
85,818.5108498737196,0.15789473684210525,1,0
86,818.8109339405364,0.15789473684210525,1,0
87,819.8781504735397,0.15789473684210525,1,0
88,819.3159248202256,0.15789473684210525,1,0
89,818.6007480356345,0.15789473684210525,1,0
90,817.5788127353635,0.15789473684210525,1,0
91,817.5797131781055,0.15789473684210525,1,0
92,817.440739205058,0.15789473684210525,1,0
93,817.130802587887,0.15789473684210525,1,0
94,817.219607762782,0.15789473684210525,1,0
95,817.7261590554651,0.15789473684210525,1,0
96,817.0360388275847,0.15789473684210525,1,0
97,818.0360998117498,0.15789473684210525,1,0
98,818.2219583736997,0.15789473684210525,1,0
99,817.9094186259125,0.15789473684210525,1,0
100,818.2737898338811,0.15789473684210525,1,0
