Episode,Cumulative Reward,F1 Score,Blockchain Length,Throughput
1,1955.2925548060396,0.6666666666666667,1,0
2,1343.5650703059357,0.6444444444444444,1,0
3,842.2528650673949,0.5,1,0
4,621.6577989314341,0.2874493927125506,1,0
5,-111.83487319453528,0.6135265700483092,1,0
6,1330.5020961252674,0.7333333333333334,1,0
7,2220.5585413801696,0.36507936507936506,1,0
8,1423.802109295588,0.6190476190476191,1,0
9,2212.0772642875586,0.5,1,0
10,2422.5184679133163,0.7922077922077921,1,0
11,2041.758816941404,0.43529411764705883,1,0
12,2009.7691815349021,0.6761133603238867,1,0
13,2288.898209918316,0.36507936507936506,1,0
14,1727.531836892905,0.6761133603238867,1,0
15,2169.0897325927594,0.6190476190476191,1,0
16,3252.429236917232,0.7333333333333334,1,0
17,2017.497355232246,0.6190476190476191,1,0
18,3337.736105839456,0.6190476190476191,1,0
19,3441.0541307341737,0.6761133603238867,1,0
20,2977.7897359033464,0.2874493927125506,1,0
21,3673.0859507229793,0.7922077922077921,1,0
22,2925.131724210941,0.5607843137254902,1,0
23,2275.070063311414,0.7333333333333334,1,0
24,2644.3317859785293,0.43529411764705883,1,0
25,3275.744379463951,0.5,1,0
26,1314.8185968848513,0.5607843137254902,1,0
27,2866.5767604206017,0.7922077922077921,1,0
28,3409.885781393457,0.6190476190476191,1,0
29,2895.926187872469,0.6761133603238867,1,0
30,2870.3805648383277,0.6190476190476191,1,0
31,2836.3067147159936,0.6190476190476191,1,0
32,3092.1908902880796,0.5,1,0
33,2637.890683850307,0.7922077922077921,1,0
34,3203.920269183035,0.43529411764705883,1,0
35,2410.2838752521106,0.7922077922077921,1,0
36,2518.056915048724,0.6,1,0
37,1578.3726767043509,0.5607843137254902,1,0
38,2228.746465351312,0.6190476190476191,1,0
39,3427.2749537164873,0.6536796536796536,1,0
40,3429.494422750861,0.6190476190476191,1,0
41,2413.3027483672586,0.7922077922077921,1,0
42,2581.6278116361354,0.5607843137254902,1,0
43,1731.6800552706572,0.7922077922077921,1,0
44,3734.598399173666,1.0,1,0
45,2633.289823047388,0.5,1,0
46,2279.7834825050736,0.5,1,0
47,3475.3613286040377,0.7922077922077921,1,0
48,2608.8319300119974,0.7333333333333334,1,0
49,2859.7924920649416,0.5607843137254902,1,0
50,2559.7965527701695,0.8545454545454545,1,0
